所在縣市,識別碼,栓位X坐標(TWD97),栓位Y坐標(TWD97),消防栓形態(種類編碼)
臺中市,0462006217667360340023,217832.431,2673986.36,4
臺中市,0462006217667360340037,218002.375,2673723.704,4
臺中市,0462006217667360340038,218016.724,2673975.734,4
臺中市,0462006217667360300026,217840.758,2674079.122,0
臺中市,0462006217667360300036,218001.638,2673820.329,0
臺中市,0462006217667360300016,217728.599,2673919.673,0
臺中市,0462006217667360300030,217899.362,2673824.937,0
臺中市,0462006217667360300022,217820.017,2673912.135,0
臺中市,0462006217667360300032,217932.948,2673901.49,0
臺中市,0462006217667360300024,217833.027,2673993.501,0
臺中市,0462006217667360300033,217955.404,2673984.294,0
臺中市,0462006217667360300035,217966.431,2674056.479,0
臺中市,0462006217667360300025,217838.449,2674067.533,0
臺中市,0462006217667360300006,217635.352,2674004.88,0
臺中市,0462006217667360300009,217642.822,2674086.78,0
臺中市,0462006216867360300062,217433.112,2673937.706,0
臺中市,0462006216867360300054,217370.858,2673734.105,0
臺中市,0462006216867360300064,217444.082,2674105.068,0
臺中市,0462006216867360300070,217536.032,2674008.033,0
臺中市,0462006216867360300069,217533.657,2673937.427,0
臺中市,0462006216867360340077,217463.476,2674190.453,4
臺中市,0462006217667360300070,217634.862,2674159.303,0
臺中市,0462006218467480300055,219105.397,2675340.016,0
臺中市,0462006218467480340051,218851.349,2675314.809,4
臺中市,0462006218467480300053,218994.877,2675336.798,0
臺中市,0462006218467480340034,219018.428,2674980.077,4
臺中市,0462006218467480340036,219079.287,2675266.874,4
臺中市,0462006218467480340035,219031.843,2675136.403,4
臺中市,0462006218467480340037,219079.398,2675129.445,4
臺中市,0462006218467480340033,219013.726,2675267.54,4
臺中市,0462006218467480300030,218932.208,2675097.489,0
臺中市,0462006218467480300043,219155.892,2674975.099,0
臺中市,0462006218467480300029,218927.356,2674851.349,0
臺中市,0462006218467420320041,218917.571,2674694.723,2
臺中市,0462006218467420300052,219019.993,2674786.949,0
臺中市,0462006218467480300044,219156.44,2674957.432,0
臺中市,0462006218467480300041,219141.64,2675127.026,0
臺中市,0462006218467480300039,219101.281,2675137.43,0
臺中市,0462006218467480300031,218946.073,2675147.24,0
臺中市,0462006219267480340001,219246.981,2675134.825,4
臺中市,0462006218467480340056,219141.658,2675342.595,4
臺中市,0462006219267480300030,219234.904,2675328.115,0
臺中市,0462006219267480300031,219363.198,2675299.622,0
臺中市,0462006219267540340003,219335.301,2675714.714,4
臺中市,0462006219267540340001,219247.372,2675446.758,4
臺中市,0462006218467540340019,219147.01,2675468.997,4
臺中市,0462006219267540340005,219345.774,2675583.554,4
臺中市,0462006219267540340002,219248.367,2675585.705,4
臺中市,0462006219267480300007,219338.089,2675131.453,0
臺中市,0462006219267480300003,219250.487,2675206.272,0
臺中市,0462006219267480300002,219249.724,2675325.442,0
臺中市,0462006218467540300018,219146.849,2675588.643,0
臺中市,0462006219267480300009,219371.33,2675129.586,0
臺中市,0462006219267480300004,219284.628,2675065.851,0
臺中市,0462006219266700300033,219505.653,2667123.501,0
臺中市,0462006219266640340053,219343.611,2666968.419,4
臺中市,0462006219266700340025,219545.883,2667269.889,4
臺中市,0462006219266640340054,219513.249,2666985.044,4
臺中市,0462006219266700340026,219547.41,2667109.266,4
臺中市,0462006218466640340025,219100.934,2666681.622,4
臺中市,0462006218466640340029,219168.477,2666702.931,4
臺中市,0462006219266700340013,219375.333,2667212.72,4
臺中市,0462006219266700340012,219314.286,2667134.71,4
臺中市,0462006219266700340015,219379.475,2667060.368,4
臺中市,0462006219266700340011,219259.813,2667045.888,4
臺中市,0462006219266700340014,219373.284,2667010.777,4
臺中市,0462006219266640340015,219212.735,2666957.499,4
臺中市,0462006219266640340022,219289.589,2666878.659,4
臺中市,0462006219266640340014,219207.852,2666798.968,4
臺中市,0462006219266700340020,219588.101,2667297.117,4
臺中市,0462006219266700340003,219857.728,2667003.945,4
臺中市,0462006219266700340004,219753.275,2667214.351,4
臺中市,0462006219266700340005,219724.526,2667267.033,4
臺中市,0462006219266700340001,219811.541,2667093.211,4
臺中市,0462006219266700340002,219844.832,2667011.662,4
臺中市,0462006219266640340046,219716.526,2666902.371,4
臺中市,0462006219266640340013,219203.15,2666603.616,4
臺中市,0462006219266700340019,219574.875,2667095.366,4
臺中市,0462006219266640340047,219751.403,2666917.603,4
臺中市,0462006219266700340016,219449.349,2667134.54,4
臺中市,0462006219266640340033,219488.743,2666715.48,4
臺中市,0462006219266640340031,219469.977,2666774.495,4
臺中市,0462006219266640340035,219498.387,2666933.2,4
臺中市,0462006219266640340042,219659.941,2666978.042,4
臺中市,0462006218466640340026,219125.435,2666753.851,4
臺中市,0462006218466640340028,219167.84,2666864.402,4
臺中市,0462006219266640340005,219451.661,2666987.652,4
臺中市,0462006219266640340055,219333.263,2666791.849,4
臺中市,0462006219266640340057,219250.532,2666774.931,4
臺中市,0462006216067360340007,216080.995,2673854.674,4
臺中市,0462006215267300340066,215856.635,2673495.646,4
臺中市,0462006216067360340011,216130.128,2674096.762,4
臺中市,0462006216067360340008,216117.297,2674006.827,4
臺中市,0462006216067360340005,216075.185,2674042.715,4
臺中市,0462006216067360340004,216060.311,2673954.996,4
臺中市,0462006215267360340066,215988.667,2673718.34,4
臺中市,0462006215267300300076,215964.103,2673551.926,0
臺中市,0462006215267300300071,215876.182,2673597.79,0
臺中市,0462006215267360300067,215964.856,2673999.488,0
臺中市,0462006216067360340012,216143.099,2674190.105,4
臺中市,0462006216067360340003,216043.107,2673726.685,4
臺中市,0462006216067360300009,216127.693,2674081.498,0
臺中市,0462006216067360300002,216025.585,2674072.368,0
臺中市,0462006215267300300063,215823.571,2673571.593,0
臺中市,0462006215267360300077,215954.403,2673802.854,0
臺中市,0462006215267360300078,215955.884,2673856.905,0
臺中市,0462006215267360300079,215964.398,2673889.177,0
臺中市,0462006215267360300080,215924.194,2674023.595,0
臺中市,0462006215267360340081,215889.966,2674095.141,4
臺中市,0462006215267360340037,215708.202,2673862.286,4
臺中市,0462006215267360340040,215722.2,2673762.128,4
臺中市,0462006215267360340056,215884.76,2673795.214,4
臺中市,0462006215267360340045,215768.246,2673672.054,4
臺中市,0462006215267360300068,215747.601,2673940.775,0
臺中市,0462006215267360300069,215872.574,2673993.439,0
臺中市,0462006215267360300070,215800.103,2673972.759,0
臺中市,0462006215267360300071,215715.35,2673941.898,0
臺中市,0462006215267360300072,215660.239,2673901.659,0
臺中市,0462006215267300340079,215985.753,2673561.676,4
臺中市,0462006215267360340060,215900.775,2673679.045,4
臺中市,0462006215267360340039,215716.308,2673787.496,4
臺中市,0462006215267360340048,215799.769,2674085.216,4
臺中市,0462006215267360340028,215582.543,2674047.355,4
臺中市,0462006215267360340034,215664.349,2674040.553,4
臺中市,0462006215267360340049,215811.419,2673858.009,4
臺中市,0462006215267360300035,215669.27,2674040.685,0
臺中市,0462006215267360300055,215882.983,2673793.61,0
臺中市,0462006215267360300050,215820.703,2674089.236,0
臺中市,0462006215267360300053,215865.207,2673850.134,0
臺中市,0462006215267360300031,215634.82,2673946.617,0
臺中市,0462006215267360300043,215734.723,2674046.574,0
臺中市,0462006216067360300001,216009.321,2674135.19,0
臺中市,0462006215267360340082,215731.242,2674109.448,4
臺中市,0462006216067420340088,216177.519,2674256.052,4
臺中市,0462006216067420340089,216184.384,2674287.608,4
臺中市,0462006216067360300063,216142.603,2674186.411,0
臺中市,0462006216067360300064,216130.009,2674095.847,0
臺中市,0462006216067360300065,216099.69,2673918.161,0
臺中市,0462006216067360300066,216117.348,2674005.87,0
臺中市,0462006216067360340064,216080.586,2673853.821,4
臺中市,0462006216067360300067,216042.793,2673725.895,0
臺中市,0462006215267300300080,215996.049,2673568.113,0
臺中市,0462006216067360340065,216130.134,2674146.392,4
臺中市,0462006216067360340066,216015.98,2674139.001,4
臺中市,0462006216067360340067,216022.04,2674075.624,4
臺中市,0462006215267360340083,215986.643,2673719.219,4
臺中市,0462006216067360300068,216075.353,2674043.083,0
臺中市,0462006216067360340068,216058.844,2673954.348,4
臺中市,0462006215267360340084,215793.678,2673619.994,4
臺中市,0462006215267360340085,215880.23,2673601.931,4
臺中市,0462006215267300340087,215823.897,2673575.262,4
臺中市,0462006215267300300081,215956.81,2673553.79,0
臺中市,0462006215267300340088,215855.198,2673496.411,4
臺中市,0462006215267300340075,215941.822,2673426.102,4
臺中市,0462006215267300340073,215900.57,2673337.657,4
臺中市,0462006215267300340054,215706.543,2673503.337,4
臺中市,0462006215267300340069,215866.469,2673395.563,4
臺中市,0462006215267300340078,215981.433,2673510.25,4
臺中市,0462006215267300300067,215858.899,2673286.268,0
臺中市,0462006215267300300068,215861.769,2673402.313,0
臺中市,0462006215267300340082,215700.435,2673573.408,4
臺中市,0462006215267300340083,215725.833,2673598.341,4
臺中市,0462006215267360340036,215670.499,2673625.796,4
臺中市,0462006215267300340058,215744.768,2673427.48,4
臺中市,0462006215267360300073,215581.271,2673857.107,0
臺中市,0462006215267360300074,215476.07,2673795.066,0
臺中市,0462006215267300340041,215624.869,2673295.452,4
臺中市,0462006215267300340028,215510.654,2673277.07,4
臺中市,0462006215267300340061,215805.853,2673191.321,0
臺中市,0462006215267300340060,215767.145,2673353.591,4
臺中市,0462006215267300340050,215691.294,2673377.146,4
臺中市,0462006215267300340047,215653.427,2673355.0,4
臺中市,0462006215267360340029,215610.506,2673801.332,4
臺中市,0462006215267360340030,215619.351,2673734.068,4
臺中市,0462006215267360340023,215529.944,2673691.079,4
臺中市,0462006215267300340039,215608.578,2673515.135,4
臺中市,0462006215267300340044,215635.046,2673463.342,4
臺中市,0462006215267300340065,215847.648,2673463.986,4
臺中市,0462006215267300340074,215920.199,2673504.373,4
臺中市,0462006215267300340055,215707.648,2673317.263,4
臺中市,0462006215267300300057,215718.893,2673261.681,0
臺中市,0462006215267300300045,215637.974,2673273.485,0
臺中市,0462006215267300300079,215671.647,2673396.551,0
臺中市,0462006215267300300078,215768.263,2673442.898,0
臺中市,0462006215267300340059,215757.003,2673219.86,4
臺中市,0462006215267300340064,215823.809,2673260.864,0
臺中市,0462006215267300340084,215981.783,2673509.015,4
臺中市,0462006215267300340085,215948.347,2673423.698,4
臺中市,0462006215267300340086,215904.577,2673325.458,4
臺中市,0462006215267300300082,215745.45,2673428.073,0
臺中市,0462006215267300340089,215912.36,2673500.122,4
臺中市,0462006215267300340090,215838.11,2673460.665,4
臺中市,0462006215267300340091,215691.559,2673378.147,4
臺中市,0462006215267300340092,215861.764,2673403.317,4
臺中市,0462006215267300340093,215766.962,2673353.632,4
臺中市,0462006215267300300083,215856.898,2673293.007,0
臺中市,0462006215267300340094,215708.582,2673506.802,4
臺中市,0462006215267000340039,215820.557,2670567.43,2
臺中市,0462006215266940340022,215603.458,2669947.659,4
臺中市,0462006215266940340027,215625.646,2669810.137,4
臺中市,0462006215267000340012,215420.686,2670026.62,4
臺中市,0462006215267000340026,215626.161,2670034.101,4
臺中市,0462006215267000340019,215605.561,2670105.189,4
臺中市,0462006215267000340020,215606.241,2670025.844,4
臺中市,0462006215267000340025,215626.15,2670030.695,4
臺中市,0462006215267000340021,215607.077,2670206.765,4
臺中市,0462006215267000340009,215343.194,2670179.786,4
臺中市,0462006215267000340037,215764.347,2670331.263,4
臺中市,0462006215267000340032,215705.347,2670330.581,4
臺中市,0462006215267000340027,215626.727,2670337.853,4
臺中市,0462006215267000340038,215764.85,2670502.121,4
臺中市,0462006215267000340024,215625.367,2670344.914,4
臺中市,0462006215267000340034,215742.619,2670196.026,4
臺中市,0462006215266940340012,215474.463,2669997.631,4
臺中市,0462006215266940340018,215536.513,2669835.163,4
臺中市,0462006215266940340017,215536.302,2669878.147,4
臺中市,0462006215266940340023,215606.251,2669731.9,4
臺中市,0462006216067000340003,216002.829,2670563.526,4
臺中市,0462006216067000340005,216007.527,2670517.415,4
臺中市,0462006215266940300024,215608.27,2669735.52,0
臺中市,0462006215266940300013,215526.723,2669744.266,0
臺中市,0462006216067000300007,216011.818,2670417.784,0
臺中市,0462006216067000300008,216012.513,2670491.63,0
臺中市,0462006215266940300015,215533.452,2669929.22,0
臺中市,0462006215266940300035,215704.237,2669726.651,0
臺中市,0462006215267000300016,215529.856,2670029.391,0
臺中市,0462006215267000300023,215609.35,2670194.413,0
臺中市,0462006215266940300036,215704.384,2669880.936,0
臺中市,0462006215267000300030,215702.571,2670051.032,0
臺中市,0462006215267000300036,215763.633,2670173.18,0
臺中市,0462006215267000300029,215643.001,2670179.021,0
臺中市,0462006215267000300041,215831.955,2670558.483,0
臺中市,0462006215267000300031,215704.857,2670164.48,0
臺中市,0462006215266940300034,215696.84,2669816.952,0
臺中市,0462006215267000300005,215327.689,2670097.855,0
臺中市,0462006215267000300035,215761.623,2670049.453,0
臺中市,0462006215267000300040,215826.797,2670039.887,0
臺中市,0462006215267060340038,215324.386,2671035.092,4
臺中市,0462006215267060340033,215345.095,2671046.395,4
臺中市,0462006215267060340034,215480.467,2671052.443,4
臺中市,0462006215267060340036,215320.576,2670903.522,4
臺中市,0462006215267060340019,215609.533,2671163.689,4
臺中市,0462006215267060340025,215771.987,2671061.294,4
臺中市,0462006214467060340041,215186.69,2671197.549,4
臺中市,0462006214467060340040,215186.002,2671066.575,4
臺中市,0462006214467060340039,215185.815,2670912.908,4
臺中市,0462006215267120340022,215616.182,2671220.109,4
臺中市,0462006215267120340009,215394.096,2671303.607,4
臺中市,0462006215267060340003,215280.217,2671189.897,4
